season,game_type,week,weekday,gameday,gametime,game_time_12hr,game_id,home_team,away_team,location,spread_line,away_spread_odds,home_spread_odds,home_record_pre_W,home_record_pre_L,home_record_pre_T,home_record_pre_pct,away_record_pre_W,away_record_pre_L,away_record_pre_T,away_record_pre_pct,home_score,away_score,total_line,over_odds,under_odds,away_moneyline,home_moneyline,roof,surface,temp,away_rest,home_rest
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_DEN_BUF,BUF,DEN,Home,3.5,-106.0,-104.0,7,3,0,0.7,3,7,0,0.3,20.0,3.0,37.0,104.0,-115.0,170.0,-190.0,outdoors,astroturf,40.0,7,7
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_DET_WAS,WAS,DET,Home,-4.0,-102.0,-109.0,1,9,0,0.1,3,6,1,0.3,19.0,16.0,39.0,-102.0,-110.0,-190.0,169.0,outdoors,grass,46.0,7,7
2019,REG,12,Sunday,2019-11-24,20:20,8:20 PM,2019_12_GB_SF,SF,GB,Home,3.0,111.0,-122.0,9,1,0,0.9,8,2,0,0.8,37.0,8.0,48.0,-109.0,-102.0,156.0,-175.0,outdoors,grass,63.0,14,7
2019,REG,12,Sunday,2019-11-24,16:05,4:05 PM,2019_12_JAX_TEN,TEN,JAX,Home,4.5,103.0,-114.0,5,5,0,0.5,4,6,0,0.4,42.0,20.0,42.0,-112.0,100.0,198.0,-225.0,outdoors,grass,52.0,7,14
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_MIA_CLE,CLE,MIA,Home,11.0,-113.0,103.0,4,6,0,0.4,2,8,0,0.2,41.0,24.0,45.5,-105.0,-106.0,365.0,-446.0,outdoors,grass,39.0,7,10
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_NYG_CHI,CHI,NYG,Home,6.0,-110.0,-100.0,4,6,0,0.4,2,8,0,0.2,19.0,14.0,41.0,-115.0,103.0,220.0,-252.0,outdoors,grass,48.0,14,7
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_OAK_NYJ,NYJ,OAK,Home,-3.5,102.0,-112.0,3,7,0,0.3,6,4,0,0.6,34.0,3.0,45.0,-115.0,103.0,-177.0,158.0,outdoors,fieldturf,43.0,7,7
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_PIT_CIN,CIN,PIT,Home,-5.5,-106.0,-104.0,0,10,0,0.0,5,5,0,0.5,10.0,16.0,37.5,-109.0,-102.0,-225.0,199.0,outdoors,grass,46.0,10,7
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_SEA_PHI,PHI,SEA,Home,-1.0,102.0,-112.0,5,5,0,0.5,8,2,0,0.8,9.0,17.0,45.5,-104.0,-107.0,-105.0,-105.0,outdoors,grass,40.0,13,7
2019,REG,12,Sunday,2019-11-24,13:00,1:00 PM,2019_12_TB_ATL,ATL,TB,Home,3.5,-110.0,-100.0,3,7,0,0.3,3,7,0,0.3,22.0,35.0,51.5,100.0,-111.0,163.0,-183.0,closed,fieldturf,,7,7
2019,REG,12,Monday,2019-11-25,20:15,8:15 PM,2019_12_BAL_LA,LA,BAL,Home,-3.5,112.0,-124.0,6,4,0,0.6,8,2,0,0.8,6.0,45.0,47.0,-114.0,103.0,-162.0,145.0,outdoors,grass,62.0,8,8
2019,REG,13,Thursday,2019-11-28,16:30,4:30 PM,2019_13_BUF_DAL,DAL,BUF,Home,6.5,104.0,-115.0,6,5,0,0.5454545454545454,8,3,0,0.7272727272727273,15.0,26.0,46.5,-102.0,-109.0,256.0,-298.0,closed,fieldturf,,4,4
2019,REG,13,Thursday,2019-11-28,12:30,12:30 PM,2019_13_CHI_DET,DET,CHI,Home,-5.5,-104.0,-106.0,3,7,1,0.2727272727272727,5,6,0,0.45454545454545453,20.0,24.0,37.5,-108.0,-103.0,-230.0,203.0,dome,fieldturf,,4,4
2019,REG,13,Thursday,2019-11-28,20:20,8:20 PM,2019_13_NO_ATL,ATL,NO,Home,-7.0,-106.0,-104.0,3,8,0,0.2727272727272727,9,2,0,0.8181818181818182,18.0,26.0,48.0,-108.0,-103.0,-319.0,272.0,closed,fieldturf,,4,4
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_CLE_PIT,PIT,CLE,Home,-1.0,-107.0,-103.0,6,5,0,0.5454545454545454,5,6,0,0.45454545454545453,20.0,13.0,40.0,-102.0,-109.0,-113.0,103.0,outdoors,grass,46.0,7,7
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_GB_NYG,NYG,GB,Home,-6.5,103.0,-113.0,2,9,0,0.18181818181818182,8,3,0,0.7272727272727273,13.0,31.0,43.5,-104.0,-107.0,-256.0,223.0,outdoors,fieldturf,32.0,7,7
2019,REG,13,Sunday,2019-12-01,16:25,4:25 PM,2019_13_LAC_DEN,DEN,LAC,Home,-4.5,-103.0,-107.0,3,8,0,0.2727272727272727,4,7,0,0.36363636363636365,23.0,20.0,39.0,-117.0,105.0,-207.0,183.0,outdoors,grass,33.0,13,7
2019,REG,13,Sunday,2019-12-01,16:05,4:05 PM,2019_13_LA_ARI,ARI,LA,Home,-2.5,-110.0,-100.0,3,7,1,0.2727272727272727,6,5,0,0.5454545454545454,7.0,34.0,47.0,103.0,-114.0,-139.0,125.0,closed,grass,,6,14
2019,REG,13,Sunday,2019-12-01,20:20,8:20 PM,2019_13_NE_HOU,HOU,NE,Home,-3.5,106.0,-117.0,7,4,0,0.6363636363636364,10,1,0,0.9090909090909091,28.0,22.0,47.0,-107.0,-104.0,-172.0,154.0,closed,grass,,7,10
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_NYJ_CIN,CIN,NYJ,Home,-2.5,102.0,-112.0,0,11,0,0.0,4,7,0,0.36363636363636365,22.0,6.0,43.0,-107.0,-104.0,-123.0,111.0,outdoors,grass,46.0,7,7
2019,REG,13,Sunday,2019-12-01,16:25,4:25 PM,2019_13_OAK_KC,KC,OAK,Home,11.5,-116.0,106.0,7,4,0,0.6363636363636364,6,5,0,0.5454545454545454,40.0,9.0,49.5,-108.0,-103.0,369.0,-451.0,outdoors,astroturf,36.0,7,13
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_PHI_MIA,MIA,PHI,Home,-10.5,-100.0,-110.0,2,9,0,0.18181818181818182,5,6,0,0.45454545454545453,37.0,31.0,45.0,-102.0,-109.0,-469.0,382.0,outdoors,grass,82.0,7,7
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_SF_BAL,BAL,SF,Home,5.5,-100.0,-110.0,9,2,0,0.8181818181818182,10,1,0,0.9090909090909091,20.0,17.0,45.0,-108.0,-103.0,212.0,-242.0,outdoors,grass,40.0,7,6
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_TB_JAX,JAX,TB,Home,-3.0,-105.0,-105.0,4,7,0,0.36363636363636365,4,7,0,0.36363636363636365,11.0,28.0,46.5,-106.0,-105.0,-155.0,140.0,outdoors,grass,77.0,7,7
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_TEN_IND,IND,TEN,Home,-1.0,-102.0,-108.0,6,5,0,0.5454545454545454,6,5,0,0.5454545454545454,17.0,31.0,41.5,-105.0,-106.0,-109.0,-101.0,closed,fieldturf,,7,10
2019,REG,13,Sunday,2019-12-01,13:00,1:00 PM,2019_13_WAS_CAR,CAR,WAS,Home,10.5,-110.0,-100.0,5,6,0,0.45454545454545453,2,9,0,0.18181818181818182,21.0,29.0,38.5,102.0,-113.0,391.0,-482.0,outdoors,grass,64.0,7,7
2019,REG,13,Monday,2019-12-02,20:15,8:15 PM,2019_13_MIN_SEA,SEA,MIN,Home,2.5,112.0,-124.0,9,2,0,0.8181818181818182,8,3,0,0.7272727272727273,37.0,30.0,48.0,-109.0,-102.0,138.0,-154.0,outdoors,fieldturf,51.0,15,8
2019,REG,14,Thursday,2019-12-05,20:20,8:20 PM,2019_14_DAL_CHI,CHI,DAL,Home,-3.0,-109.0,-101.0,6,6,0,0.5,6,6,0,0.5,31.0,24.0,43.0,-108.0,-103.0,-167.0,150.0,outdoors,grass,44.0,7,7
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_BAL_BUF,BUF,BAL,Home,-6.5,100.0,-110.0,9,3,0,0.75,10,2,0,0.8333333333333334,17.0,24.0,44.0,-107.0,-104.0,-264.0,230.0,outdoors,astroturf,43.0,7,10
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_CAR_ATL,ATL,CAR,Home,3.5,-110.0,100.0,3,9,0,0.25,5,7,0,0.4166666666666667,40.0,20.0,48.0,-104.0,-107.0,161.0,-180.0,closed,fieldturf,,7,10
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_CIN_CLE,CLE,CIN,Home,6.5,-112.0,101.0,5,7,0,0.4166666666666667,1,11,0,0.08333333333333333,27.0,19.0,43.0,106.0,-118.0,234.0,-269.0,outdoors,grass,48.0,7,7
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_DEN_HOU,HOU,DEN,Home,8.0,-103.0,-107.0,8,4,0,0.6666666666666666,4,8,0,0.3333333333333333,24.0,38.0,42.5,-106.0,-105.0,325.0,-389.0,closed,grass,,7,7
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_DET_MIN,MIN,DET,Home,12.0,-117.0,106.0,8,4,0,0.6666666666666666,3,8,1,0.25,20.0,7.0,43.5,102.0,-113.0,463.0,-587.0,dome,sportturf,,10,6
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_IND_TB,TB,IND,Home,3.0,101.0,-111.0,5,7,0,0.4166666666666667,6,6,0,0.5,38.0,35.0,46.5,-106.0,-105.0,149.0,-166.0,outdoors,grass,78.0,7,7
2019,REG,14,Sunday,2019-12-08,16:25,4:25 PM,2019_14_KC_NE,NE,KC,Home,3.0,-107.0,-103.0,10,2,0,0.8333333333333334,8,4,0,0.6666666666666666,16.0,23.0,49.5,-115.0,103.0,135.0,-150.0,outdoors,grass,32.0,7,7
2019,REG,14,Sunday,2019-12-08,16:05,4:05 PM,2019_14_LAC_JAX,JAX,LAC,Home,-3.5,-101.0,-110.0,4,8,0,0.3333333333333333,4,8,0,0.3333333333333333,10.0,45.0,42.0,-106.0,-105.0,-179.0,160.0,outdoors,grass,62.0,7,7
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_MIA_NYJ,NYJ,MIA,Home,5.0,-110.0,100.0,4,8,0,0.3333333333333333,3,9,0,0.25,22.0,21.0,47.0,-109.0,-102.0,189.0,-213.0,outdoors,fieldturf,41.0,7,7
2019,REG,14,Sunday,2019-12-08,16:25,4:25 PM,2019_14_PIT_ARI,ARI,PIT,Home,-2.5,-100.0,-110.0,3,8,1,0.25,7,5,0,0.5833333333333334,17.0,23.0,43.5,-113.0,101.0,-130.0,117.0,closed,grass,,7,7
2019,REG,14,Sunday,2019-12-08,20:20,8:20 PM,2019_14_SEA_LA,LA,SEA,Home,1.0,102.0,-112.0,7,5,0,0.5833333333333334,10,2,0,0.8333333333333334,28.0,12.0,47.5,-106.0,-105.0,109.0,-120.0,outdoors,grass,60.0,6,7
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_SF_NO,NO,SF,Home,1.0,-101.0,-109.0,10,2,0,0.8333333333333334,10,2,0,0.8333333333333334,46.0,48.0,45.0,-104.0,-107.0,105.0,-116.0,dome,astroturf,,7,10
2019,REG,14,Sunday,2019-12-08,16:25,4:25 PM,2019_14_TEN_OAK,OAK,TEN,Home,-3.0,100.0,-111.0,6,6,0,0.5,7,5,0,0.5833333333333334,21.0,42.0,47.0,-105.0,-106.0,-152.0,137.0,outdoors,grass,59.0,7,7
2019,REG,14,Sunday,2019-12-08,13:00,1:00 PM,2019_14_WAS_GB,GB,WAS,Home,13.0,-106.0,-104.0,9,3,0,0.75,3,9,0,0.25,20.0,15.0,42.5,-110.0,-102.0,568.0,-752.0,outdoors,grass,37.0,7,7
2019,REG,14,Monday,2019-12-09,20:15,8:15 PM,2019_14_NYG_PHI,PHI,NYG,Home,9.5,-106.0,-104.0,5,7,0,0.4166666666666667,2,10,0,0.16666666666666666,23.0,17.0,45.5,-110.0,-101.0,341.0,-411.0,outdoors,grass,53.0,8,8
2019,REG,15,Thursday,2019-12-12,20:20,8:20 PM,2019_15_NYJ_BAL,BAL,NYJ,Home,17.0,-105.0,-105.0,11,2,0,0.8461538461538461,5,8,0,0.38461538461538464,42.0,21.0,44.0,-111.0,-100.0,775.0,-1105.0,outdoors,grass,33.0,4,4
2019,REG,15,Sunday,2019-12-15,16:25,4:25 PM,2019_15_ATL_SF,SF,ATL,Home,10.5,-117.0,106.0,11,2,0,0.8461538461538461,4,9,0,0.3076923076923077,22.0,29.0,50.0,-108.0,-103.0,376.0,-460.0,outdoors,grass,55.0,7,7
2019,REG,15,Sunday,2019-12-15,20:20,8:20 PM,2019_15_BUF_PIT,PIT,BUF,Home,1.0,-105.0,-105.0,8,5,0,0.6153846153846154,9,4,0,0.6923076923076923,10.0,17.0,37.0,-106.0,-105.0,101.0,-112.0,outdoors,grass,31.0,7,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_CHI_GB,GB,CHI,Home,4.0,107.0,-118.0,10,3,0,0.7692307692307693,7,6,0,0.5384615384615384,21.0,13.0,40.0,-102.0,-109.0,192.0,-218.0,outdoors,grass,11.0,10,7
2019,REG,15,Sunday,2019-12-15,16:05,4:05 PM,2019_15_CLE_ARI,ARI,CLE,Home,-3.0,-107.0,-103.0,3,9,1,0.23076923076923078,6,7,0,0.46153846153846156,38.0,24.0,49.0,-113.0,102.0,-156.0,140.0,closed,grass,,7,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_DEN_KC,KC,DEN,Home,10.0,-125.0,113.0,9,4,0,0.6923076923076923,5,8,0,0.38461538461538464,23.0,3.0,43.0,-104.0,-107.0,352.0,-426.0,outdoors,astroturf,24.0,7,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_HOU_TEN,TEN,HOU,Home,3.0,103.0,-113.0,8,5,0,0.6153846153846154,8,5,0,0.6153846153846154,21.0,24.0,50.0,-104.0,-107.0,148.0,-165.0,outdoors,grass,45.0,7,7
2019,REG,15,Sunday,2019-12-15,16:05,4:05 PM,2019_15_JAX_OAK,OAK,JAX,Home,7.0,-114.0,103.0,6,7,0,0.46153846153846156,4,9,0,0.3076923076923077,16.0,20.0,47.0,-109.0,-102.0,255.0,-297.0,outdoors,grass,59.0,7,7
2019,REG,15,Sunday,2019-12-15,16:25,4:25 PM,2019_15_LA_DAL,DAL,LA,Home,-1.0,-108.0,-102.0,6,7,0,0.46153846153846156,8,5,0,0.6153846153846154,44.0,21.0,48.5,-114.0,102.0,-115.0,104.0,closed,fieldturf,,7,10
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_MIA_NYG,NYG,MIA,Home,3.5,-108.0,-102.0,2,11,0,0.15384615384615385,3,10,0,0.23076923076923078,36.0,20.0,47.0,-109.0,-102.0,165.0,-185.0,outdoors,fieldturf,48.0,7,6
2019,REG,15,Sunday,2019-12-15,16:05,4:05 PM,2019_15_MIN_LAC,LAC,MIN,Home,-1.0,-111.0,101.0,5,8,0,0.38461538461538464,9,4,0,0.6923076923076923,10.0,39.0,45.0,-109.0,-102.0,-118.0,107.0,outdoors,grass,64.0,7,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_NE_CIN,CIN,NE,Home,-10.5,-101.0,-110.0,1,12,0,0.07692307692307693,10,3,0,0.7692307692307693,13.0,34.0,42.0,101.0,-112.0,-468.0,381.0,outdoors,grass,36.0,7,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_PHI_WAS,WAS,PHI,Home,-7.0,105.0,-116.0,3,10,0,0.23076923076923078,6,7,0,0.46153846153846156,27.0,37.0,38.0,-100.0,-111.0,-286.0,247.0,outdoors,grass,52.0,6,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_SEA_CAR,CAR,SEA,Home,-6.0,-104.0,-106.0,5,8,0,0.38461538461538464,10,3,0,0.7692307692307693,24.0,30.0,48.5,-106.0,-105.0,-250.0,218.0,outdoors,grass,56.0,7,7
2019,REG,15,Sunday,2019-12-15,13:00,1:00 PM,2019_15_TB_DET,DET,TB,Home,-5.5,-111.0,101.0,3,9,1,0.23076923076923078,6,7,0,0.46153846153846156,17.0,38.0,46.0,-111.0,-100.0,-239.0,210.0,dome,fieldturf,,7,7
2019,REG,15,Monday,2019-12-16,20:15,8:15 PM,2019_15_IND_NO,NO,IND,Home,8.0,-106.0,-104.0,10,3,0,0.7692307692307693,6,7,0,0.46153846153846156,34.0,7.0,48.5,101.0,-112.0,315.0,-376.0,dome,astroturf,,8,8
2019,REG,16,Saturday,2019-12-21,16:30,4:30 PM,2019_16_BUF_NE,NE,BUF,Home,7.0,-111.0,101.0,11,3,0,0.7857142857142857,10,4,0,0.7142857142857143,24.0,17.0,39.5,-110.0,-101.0,250.0,-289.0,outdoors,grass,33.0,7,7
2019,REG,16,Saturday,2019-12-21,13:00,1:00 PM,2019_16_HOU_TB,TB,HOU,Home,-3.0,102.0,-112.0,7,7,0,0.5,9,5,0,0.6428571428571429,20.0,23.0,50.0,-103.0,-108.0,-150.0,135.0,outdoors,grass,73.0,7,7
2019,REG,16,Saturday,2019-12-21,20:15,8:15 PM,2019_16_LA_SF,SF,LA,Home,7.0,100.0,-110.0,11,3,0,0.7857142857142857,8,6,0,0.5714285714285714,34.0,31.0,45.5,-101.0,-110.0,274.0,-320.0,outdoors,grass,58.0,7,7
2019,REG,16,Sunday,2019-12-22,16:25,4:25 PM,2019_16_ARI_SEA,SEA,ARI,Home,8.0,-111.0,101.0,11,3,0,0.7857142857142857,4,9,1,0.2857142857142857,13.0,27.0,51.0,-105.0,-106.0,322.0,-385.0,outdoors,fieldturf,43.0,7,7
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_BAL_CLE,CLE,BAL,Home,-9.5,-104.0,-106.0,6,8,0,0.42857142857142855,12,2,0,0.8571428571428571,15.0,31.0,48.5,-105.0,-106.0,-370.0,311.0,outdoors,grass,49.0,10,7
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_CAR_IND,IND,CAR,Home,7.5,-122.0,110.0,6,8,0,0.42857142857142855,5,9,0,0.35714285714285715,38.0,6.0,46.0,-106.0,-105.0,264.0,-308.0,closed,fieldturf,,7,6
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_CIN_MIA,MIA,CIN,Home,-1.5,-106.0,-104.0,3,11,0,0.21428571428571427,1,13,0,0.07142857142857142,38.0,35.0,46.0,-110.0,-101.0,-118.0,107.0,outdoors,grass,76.0,7,7
2019,REG,16,Sunday,2019-12-22,16:25,4:25 PM,2019_16_DAL_PHI,PHI,DAL,Home,-2.0,101.0,-112.0,7,7,0,0.5,7,7,0,0.5,17.0,9.0,47.0,-107.0,-104.0,-120.0,109.0,outdoors,grass,47.0,7,7
2019,REG,16,Sunday,2019-12-22,16:05,4:05 PM,2019_16_DET_DEN,DEN,DET,Home,9.5,102.0,-112.0,5,9,0,0.35714285714285715,3,10,1,0.21428571428571427,27.0,17.0,40.0,-104.0,-107.0,333.0,-400.0,outdoors,grass,67.0,7,7
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_JAX_ATL,ATL,JAX,Home,7.5,-114.0,103.0,5,9,0,0.35714285714285715,5,9,0,0.35714285714285715,24.0,12.0,48.0,-110.0,-102.0,268.0,-313.0,closed,fieldturf,,7,7
2019,REG,16,Sunday,2019-12-22,20:20,8:20 PM,2019_16_KC_CHI,CHI,KC,Home,-6.5,-109.0,-101.0,7,7,0,0.5,10,4,0,0.7142857142857143,3.0,26.0,45.5,103.0,-115.0,-295.0,254.0,outdoors,grass,45.0,7,7
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_NO_TEN,TEN,NO,Home,-3.5,103.0,-113.0,8,6,0,0.5714285714285714,11,3,0,0.7857142857142857,28.0,38.0,49.0,-111.0,-101.0,-178.0,159.0,outdoors,grass,50.0,6,7
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_NYG_WAS,WAS,NYG,Home,-1.0,-106.0,-104.0,3,11,0,0.21428571428571427,3,11,0,0.21428571428571427,35.0,41.0,42.0,101.0,-113.0,-112.0,102.0,outdoors,grass,44.0,7,7
2019,REG,16,Sunday,2019-12-22,16:05,4:05 PM,2019_16_OAK_LAC,LAC,OAK,Home,7.5,-113.0,103.0,5,9,0,0.35714285714285715,6,8,0,0.42857142857142855,17.0,24.0,45.0,-103.0,-108.0,274.0,-321.0,outdoors,grass,64.0,7,7
2019,REG,16,Sunday,2019-12-22,13:00,1:00 PM,2019_16_PIT_NYJ,NYJ,PIT,Home,-3.0,-116.0,105.0,5,9,0,0.35714285714285715,8,6,0,0.5714285714285714,16.0,10.0,36.5,-101.0,-111.0,-171.0,153.0,outdoors,fieldturf,45.0,7,10
2019,REG,16,Monday,2019-12-23,20:15,8:15 PM,2019_16_GB_MIN,MIN,GB,Home,4.0,-102.0,-108.0,10,4,0,0.7142857142857143,11,3,0,0.7857142857142857,10.0,23.0,47.0,-101.0,-110.0,179.0,-202.0,dome,sportturf,,8,8
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_ARI_LA,LA,ARI,Home,7.0,-118.0,107.0,8,7,0,0.5333333333333333,5,9,1,0.3333333333333333,31.0,24.0,46.0,-107.0,-104.0,235.0,-271.0,outdoors,grass,62.0,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_ATL_TB,TB,ATL,Home,1.0,101.0,-111.0,7,8,0,0.4666666666666667,6,9,0,0.4,22.0,28.0,48.0,-104.0,-107.0,109.0,-120.0,outdoors,grass,78.0,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_CHI_MIN,MIN,CHI,Home,-5.5,-110.0,-100.0,10,5,0,0.6666666666666666,7,8,0,0.4666666666666667,19.0,21.0,36.5,-110.0,-101.0,-230.0,203.0,dome,sportturf,,7,6
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_CLE_CIN,CIN,CLE,Home,-2.5,-107.0,-103.0,1,14,0,0.06666666666666667,6,9,0,0.4,33.0,23.0,44.0,-103.0,-108.0,-137.0,124.0,outdoors,grass,64.0,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_GB_DET,DET,GB,Home,-13.5,103.0,-114.0,3,11,1,0.2,12,3,0,0.8,20.0,23.0,44.0,-101.0,-110.0,-656.0,508.0,dome,fieldturf,,6,7
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_IND_JAX,JAX,IND,Home,-5.0,-109.0,-101.0,5,10,0,0.3333333333333333,7,8,0,0.4666666666666667,38.0,20.0,41.5,-104.0,-107.0,-232.0,204.0,outdoors,grass,,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_LAC_KC,KC,LAC,Home,10.0,-110.0,-100.0,11,4,0,0.7333333333333333,5,10,0,0.3333333333333333,31.0,21.0,46.0,-108.0,-103.0,325.0,-389.0,outdoors,astroturf,40.0,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_MIA_NE,NE,MIA,Home,17.5,-109.0,-102.0,12,3,0,0.8,4,11,0,0.26666666666666666,24.0,27.0,46.0,-107.0,-104.0,781.0,-1117.0,outdoors,grass,43.0,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_NO_CAR,CAR,NO,Home,-13.5,-106.0,-104.0,5,10,0,0.3333333333333333,12,3,0,0.8,10.0,42.0,45.0,-103.0,-108.0,-660.0,510.0,outdoors,grass,63.0,7,7
2019,REG,17,Sunday,2019-12-29,13:00,1:00 PM,2019_17_NYJ_BUF,BUF,NYJ,Home,-1.5,-110.0,-100.0,10,5,0,0.6666666666666666,6,9,0,0.4,6.0,13.0,37.0,-106.0,-105.0,-124.0,112.0,outdoors,astroturf,43.0,7,7
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_OAK_DEN,DEN,OAK,Home,5.5,-110.0,-101.0,6,9,0,0.4,7,8,0,0.4666666666666667,16.0,15.0,41.5,-105.0,-106.0,195.0,-221.0,outdoors,grass,31.0,7,7
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_PHI_NYG,NYG,PHI,Home,-4.0,-102.0,-108.0,4,11,0,0.26666666666666666,8,7,0,0.5333333333333333,17.0,34.0,44.0,-101.0,-110.0,-198.0,176.0,outdoors,fieldturf,42.0,7,7
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_PIT_BAL,BAL,PIT,Home,-2.0,-113.0,102.0,13,2,0,0.8666666666666667,8,7,0,0.5333333333333333,28.0,10.0,35.0,-104.0,-107.0,-135.0,122.0,outdoors,grass,46.0,7,7
2019,REG,17,Sunday,2019-12-29,20:20,8:20 PM,2019_17_SF_SEA,SEA,SF,Home,-3.5,101.0,-112.0,11,4,0,0.7333333333333333,12,3,0,0.8,21.0,26.0,47.0,-109.0,-102.0,-177.0,159.0,outdoors,fieldturf,51.0,7,7
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_TEN_HOU,HOU,TEN,Home,-10.0,106.0,-117.0,10,5,0,0.6666666666666666,8,7,0,0.5333333333333333,14.0,35.0,43.0,-107.0,-104.0,-366.0,308.0,closed,grass,,7,7
2019,REG,17,Sunday,2019-12-29,16:25,4:25 PM,2019_17_WAS_DAL,DAL,WAS,Home,13.0,-105.0,-105.0,7,8,0,0.4666666666666667,3,12,0,0.2,47.0,16.0,47.5,-106.0,-105.0,485.0,-621.0,closed,fieldturf,,7,7
2019,SB,21,Sunday,2020-02-02,18:30,6:30 PM,2019_21_SF_KC,KC,SF,Neutral,1.5,-101.0,-109.0,14,4,0,0.7777777777777778,15,3,0,0.8333333333333334,31.0,20.0,52.5,-110.0,-101.0,113.0,-125.0,outdoors,grass,,14,14
2019,WC,18,Saturday,2020-01-04,16:35,4:35 PM,2019_18_BUF_HOU,HOU,BUF,Home,2.5,103.0,-114.0,10,6,0,0.625,10,6,0,0.625,22.0,19.0,43.0,-105.0,-106.0,130.0,-144.0,closed,grass,,6,6
2019,WC,18,Saturday,2020-01-04,20:15,8:15 PM,2019_18_TEN_NE,NE,TEN,Home,4.5,-101.0,-109.0,12,4,0,0.75,9,7,0,0.5625,13.0,20.0,45.0,-105.0,-106.0,190.0,-214.0,outdoors,grass,44.0,6,6
2019,WC,18,Sunday,2020-01-05,13:05,1:05 PM,2019_18_MIN_NO,NO,MIN,Home,7.5,-115.0,104.0,13,3,0,0.8125,10,6,0,0.625,20.0,26.0,50.0,-100.0,-111.0,300.0,-355.0,dome,astroturf,,7,7
2019,WC,18,Sunday,2020-01-05,16:40,4:40 PM,2019_18_SEA_PHI,PHI,SEA,Home,1.0,-100.0,-110.0,9,7,0,0.5625,11,5,0,0.6875,9.0,17.0,44.0,-105.0,-106.0,108.0,-119.0,outdoors,grass,41.0,7,7
2020,CON,20,Sunday,2021-01-24,18:40,6:40 PM,2020_20_BUF_KC,KC,BUF,Home,3.0,-108.0,-102.0,15,2,0,0.8823529411764706,15,3,0,0.8333333333333334,38.0,24.0,54.5,-114.0,102.0,142.0,-158.0,outdoors,astroturf,40.0,8,7
